"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
614818,278,2,1,2,2,2,4,1,52,2,2,0,28,2,2017,9,13,6,1006,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,50,50,0,0,1,50,1986,3,1,1986,37,2,2,"",2,NA,NA,1,0,NA,NA,0,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,3,1,2,"Floor Sales",5234,60,1.1e+09,"One Billion One Hundred Million",1.2e+09,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,20,80,2,NA,NA,-9,0,20,3,1,1,2,1,1,1,50,-9,100,1,1,1,1,1,1,1,0,0,4,4,2,4,NA,NA,1,NA,NA,NA,1,3,"",1,1,-9,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,-9,NA,"",3,2,NA,NA,2,NA,NA,0,80,0,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,2,0,1,-9,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,2,-9,NA,NA,-9,2,NA,NA,NA,NA,0,4,12,1e+08,NA,3e+06,-9,NA,NA,NA,NA,NA,"Owner",32,1,"",NA,NA,"",NA,NA,28,2,2017,10,25,2,1,1,NA,NA,2,1,2,1,2.85677170753479,10.9294509887695,7.88928413391113,21
614819,279,1,1,2,2,2,4,1,52,2,2,1,4,5,2017,7,57,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",99,100,0,0,0,2,NA,1998,15,1,1998,18,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,"Sausages",5220,100,1e+09,"One Billion",8e+08,1,5,1,5,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,90,5,90,2,3,1,1,1,1,1,90,90,100,1,2,1,1,1,1,1,0,0,2,2,1,1,2,NA,NA,NA,NA,NA,1,2,"",1,2,0,2,NA,NA,"","",2,"","",2,NA,2,1,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,450,3,"",0,2,NA,NA,2,NA,NA,0,10,5,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,2,2,0,1,0,1,4,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,10,15,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,100,2,NA,NA,NA,NA,0,0,7,2.4e+08,NA,4e+07,6e+08,NA,NA,NA,NA,NA,"Owner",18,1,"",NA,NA,"",NA,NA,4,5,2017,8,27,1,1,1,NA,NA,2,1,1,1,18.4373626708984,46.0419654846191,34.4560546875,19
614820,280,1,1,2,2,2,4,1,25,1,2,1,28,2,2017,15,26,6,1007,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",70,100,0,0,0,1,100,1998,6,1,1998,40,2,2,"",1,-9,2,1,-9,NA,NA,NA,5000000,2,NA,2,NA,NA,2,NA,NA,2,2,4,4,1,"Footwear Soles Manufacturer",2520,100,3.5e+08,"Three Hundred Fifty Million",3.15e+08,2,10,4,NA,100,0,0,NA,NA,NA,NA,NA,0,0,90,10,2,NA,NA,95,100,80,2,1,1,1,2,1,1,100,0,100,2,1,1,1,2,1,1,4,1,2,-9,3,2,NA,NA,-9,2,3,2,1,5,"",1,1,3,1,2,1,"Shoes Soles","No Definded Size Or Shape. Tailored Made For The Customer.",2,"","",2,NA,2,2,2,2,2,60,90,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,0,15,0,80,0,20,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5e+07,0,2,1,1,3,NA,"",2,2016,3e+07,15,2,NA,NA,NA,NA,NA,NA,1,-9,2,1,NA,NA,1,NA,-6,-9,2,4,2,0,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,2,2,-9,-9,-9,-9,4,4,0,0,0,0,6,8,3,3,3,0,0,0,0,NA,1,0,1,100,2,NA,NA,NA,NA,3,1,12,1.5e+08,1.1e+08,2e+07,NA,2.9e+08,1,15,-9,5e+08,"Partner",18,2,"",NA,NA,"",NA,NA,28,2,2017,16,40,1,1,1,NA,NA,2,1,1,1,8.92130565643311,22.4640235900879,27.1282978057861,19
614821,281,1,2,1,1,1,4,1,22,1,1,2,23,2,2017,15,34,6,1006,1,1,2,NA,NA,NA,NA,NA,2016,12,31,1,"",20,0,0,0,100,1,75,2000,30,1,2000,17,2,2,"",1,7,2,1,0,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,"Billboard And Signs Manufacturer",2222,100,5.572e+09,"Five Billion Five Hundred Seventy-Two Million",3343200000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,20,80,1,45,2,50,30,100,1,5,1,1,1,1,1,100,50,95,1,4,1,1,1,1,1,0,1,2,3,3,1,NA,NA,3,1,10,1,1,3,"",-9,1,3,2,NA,NA,"","",2,"","",2,NA,1,1,1,2,1,100,45,100,0,0,100,0,0,1,-6,2,NA,NA,"",0,1,5,NA,2,NA,NA,1,-9,0,100,0,0,0,0,1,5572000,1,100,8e+08,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,5.572e+11,5572000,1,1,1,1,1,"",2,2012,5.57e+08,12,2,NA,NA,NA,NA,NA,NA,1,1e+08,2,2,1,NA,NA,NA,NA,2,1,0,1,0,2,NA,NA,2,NA,0,NA,2,NA,NA,1,-6,2,2,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,0,0,20,22,15,5,5,10,0,0,3,NA,10,0,12,55,2,NA,NA,NA,NA,0,1,12,1e+09,2.22e+09,-9,NA,3.33e+09,1,10,-9,2.775e+09,"General Manager",16,1,"",NA,NA,"",NA,NA,23,2,2017,17,7,1,1,1,NA,NA,1,2,1,1,4.05328035354614,8.83708381652832,9.96023750305176,8
614822,283,3,2,2,2,2,4,1,29,1,2,2,22,2,2017,9,19,6,1002,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,100,0,0,0,2,NA,1989,10,1,1989,27,2,2,"",2,NA,NA,1,5,1,0,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,1,1,"Agroindustry Equipment",2921,100,8e+09,"Eight Billion",1.4e+10,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,20,80,1,2,1,100,15,80,3,4,3,1,1,1,1,70,50,100,2,5,4,1,1,1,1,2,3,3,2,4,2,2,NA,NA,2,3,2,1,5,"",1,1,4,1,1,1,"Equipment For Fertilizer Management And Industrial Weighing","First Time We Produce It",1,"We Incorporate Computerized Machines","Before It Was Done Manually",1,-9,2,2,1,1,1,45,22,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,NA,5e+06,2,NA,NA,1,0,70,90,0,0,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,NA,NA,NA,2,1,4,1,15,2,NA,NA,2,NA,-9,NA,2,NA,NA,1,90,2,1,3,1,1,1,1,1,1,3,4,3,4,4,4,25,70,20,5,7,13,0,0,1,NA,0,NA,NA,70,2,NA,NA,NA,NA,4,3,11,1.2e+09,4.85e+09,29500000,NA,6.5e+09,2,40,5.5e+09,4.5e+09,"Partner And Manager",27,1,"",NA,NA,"",NA,NA,22,2,2017,10,14,1,1,1,NA,NA,2,2,3,1,2.53521299362183,4.19262361526489,2.62238383293152,29
614823,290,3,1,1,1,1,3,1,45,3,1,0,22,3,2017,10,12,6,1001,1,1,2,NA,NA,NA,NA,NA,2016,12,31,3,"",100,100,0,0,0,2,NA,2012,1,1,2012,5,2,2,"",2,NA,NA,1,1,0,1,-9,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,2,4,"2 Bedroom Apartments",4520,100,-9,"",-9,1,5,4,NA,100,0,0,NA,NA,NA,NA,NA,-7,NA,100,0,NA,NA,NA,-9,-9,-9,1,1,1,1,1,1,1,70,50,20,2,2,2,2,3,3,2,3,-7,2,2,3,2,NA,NA,-7,NA,NA,NA,1,3,"",1,1,2,1,1,2,"2 Bedroom Apartments","Brand New",1,"Network Utilization For Comunication With Clients","Brand New",1,-9,1,1,1,1,2,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",2,1,1,NA,2,NA,NA,1,-9,30,100,0,0,0,0,1,1.2e+08,2,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,7,"",2,2014,-9,-9,2,NA,NA,NA,NA,NA,NA,1,-9,2,2,1,NA,NA,NA,NA,2,2,1,3,20,2,NA,NA,2,NA,0,NA,1,30,2,1,45,2,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,0,2,1,3,100,1,NA,NA,NA,NA,2,2,12,-9,NA,7e+06,NA,NA,NA,NA,NA,NA,"Owner",5,1,"",NA,NA,"",NA,NA,22,3,2017,11,51,1,2,1,NA,NA,1,1,3,1,12.5022821426392,52.8631324768066,75.022087097168,6
614824,291,2,2,1,1,1,3,1,52,2,1,2,22,2,2017,15,47,6,1005,1,1,1,5,1,2,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,49,1985,15,1,1985,22,2,2,"",2,NA,NA,1,0,NA,NA,5,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,2,2,"Optical Products Sale",5239,100,5.7e+09,"Five Billion Seven Hundred Million",6.4e+09,1,7,1,10,100,0,0,NA,NA,NA,NA,NA,0,2,0,100,1,1,1,50,0,100,1,5,4,1,1,1,1,30,0,96,1,5,5,1,1,1,1,1,0,2,4,4,4,NA,NA,5,NA,NA,NA,1,6,"All Of The Above",1,1,4,1,1,1,"Department Of Low Vision","Brand New",1,"Low Vision Department","Brand New",2,NA,1,1,1,2,1,NA,NA,20,80,0,20,80,0,1,30,2,1200,3,"",0,1,NA,2.6e+07,2,NA,NA,2,40,40,50,50,0,0,0,1,1.7e+08,1,70,0,20,NA,50,NA,30,NA,0,NA,0,NA,0,NA,1,3.5e+08,0,1,1,1,1,8,"",2,2016,5.5e+08,30,2,NA,NA,NA,NA,NA,NA,3,-9,1,1,NA,NA,1,NA,1,2,1,0,4,5,1,3,2,2,NA,0,NA,1,60,2,1,15,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,1,40,34,NA,NA,NA,NA,NA,NA,NA,27,5,3,12,97,1,NA,NA,NA,NA,2,3,12,1.728e+09,NA,9e+07,2e+09,NA,NA,NA,NA,NA,"Main Director",22,1,"",NA,NA,"",NA,NA,22,2,2017,16,49,1,1,1,NA,NA,1,2,2,1,7.51722002029419,28.3017902374268,41.5848121643066,10
614825,295,1,2,1,1,1,3,1,51,3,1,2,8,5,2017,15,8,6,1007,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",89,100,0,0,0,2,NA,1979,30,1,1979,40,2,2,"",2,NA,NA,1,0,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,2,3,3,"Office Chairs",5159,80,-9,"",-9,1,5,1,5,100,0,0,NA,NA,NA,NA,NA,1,0,100,0,NA,NA,NA,80,60,100,2,4,4,3,1,2,2,80,100,100,2,5,5,3,1,3,3,2,1,2,2,5,3,NA,NA,1,NA,NA,NA,2,NA,"",2,2,-9,1,1,1,"New Creative Chair Designs","Standard Chairs From The Same Raw Material",1,"New Designers And New Methodologies","Less Production Capacity And Less Designs",2,NA,2,2,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,NA,13200000,1,NA,5500000,1,70,80,60,40,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,2,"",2,2002,1.375e+09,12,1,2,2,2,2,1,1.375e+09,2,1.265e+09,2,2,3,2,NA,NA,NA,2,2,1,1,30,2,NA,NA,2,NA,0,NA,1,30,2,1,30,2,1,5,1,1,1,1,1,2,2,2,2,3,3,2,20,22,NA,NA,NA,NA,NA,NA,NA,4,3,0,3,90,1,NA,NA,NA,NA,1,2,1,-9,NA,4e+07,NA,NA,NA,NA,NA,NA,"Administration Manager",11,1,"",NA,NA,"",NA,NA,8,5,2017,15,50,1,1,1,NA,NA,1,2,1,1,20.0401210784912,47.1478157043457,64.7928237915039,8
614826,300,1,3,2,2,2,4,1,15,1,2,3,20,5,2017,9,20,6,1001,1,1,1,5,1,1,1,NA,2016,12,31,2,"",90,100,0,0,0,1,10,1987,4,1,1987,31,2,1,"Iso 9001:2008 And Brc",2,NA,NA,1,10,0,1,-9,NA,1,1,2,NA,NA,2,NA,NA,1,1,2,1,1,"Meat Products Exportation",1511,60,6.72e+11,"Six Hundred Seventy-Two Billion",5.32e+11,1,10,5,NA,35,0,65,2,-9,0,0,1988,0,0,70,30,1,7,-9,100,10,90,3,5,4,1,2,2,1,100,5,90,2,5,5,2,1,1,1,2,1,3,3,3,3,NA,NA,2,3,NA,2,1,5,"",1,2,2,1,1,1,"New Packaging And New Cuts","Brand New",1,"Implementation Of Haccp System","Brand New",1,2.8e+08,1,1,1,1,2,90,70,100,0,0,100,0,0,1,90,1,NA,NA,"",1,1,NA,1e+09,2,NA,NA,1,95,85,20,70,0,10,0,1,1.68e+10,1,50,6e+07,80,NA,20,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,6,"",2,2015,5.6e+10,12,2,NA,NA,NA,NA,NA,NA,5,2.24e+08,2,2,1,NA,NA,NA,NA,2,1,0,1,20,1,6,2,2,NA,0,NA,1,60,1,1,15,2,1,3,1,1,1,1,1,1,1,3,2,2,1,1,450,420,400,50,350,50,0,45,15,NA,0,NA,NA,99,1,100,NA,100,NA,1,2,13,5.6e+10,5.04e+11,3e+08,NA,6.44e+11,1,8,1.12e+09,8.4e+11,"Executive Director",9,1,"",NA,NA,"",NA,NA,20,5,2017,10,37,1,2,1,NA,NA,2,3,1,1,8.34013843536377,11.4974575042725,13.1309108734131,31
614827,309,1,3,1,1,1,3,1,22,1,1,3,11,4,2017,8,37,6,1006,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",80,80,20,0,0,1,57,1967,60,1,1967,47,2,2,"",2,NA,NA,1,1,0,30,0,NA,1,10,2,NA,NA,2,NA,NA,1,1,0,1,1,"Advertising",2222,70,1.35e+11,"One Hundred Thirty-Five Billion",1.62e+10,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,28,72,1,2,2,90,100,100,1,4,4,1,1,1,1,87,5,100,1,4,4,1,1,1,1,3,2,3,3,1,1,NA,NA,3,2,4,2,2,NA,"",2,2,0,1,1,1,"Business Magazines","Brand New",2,"","",1,2.1e+08,1,2,1,1,2,35,160,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,1,NA,2,NA,NA,0,95,97,80,8,0,12,0,1,1.33e+09,1,50,2.3e+08,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,11,"Regional",2,2016,1.3e+10,12,2,NA,NA,NA,NA,NA,NA,1,1e+10,2,2,1,NA,NA,NA,NA,2,1,0,1,0,2,NA,NA,1,-9,0,NA,1,1,1,1,1,1,1,3,1,2,2,2,2,2,0,2,0,4,4,4,632,620,385,247,38,22,325,15,-9,NA,0,NA,NA,90,1,-9,NA,-9,NA,0,0,10,5.936e+10,4.3718e+10,5.94e+08,NA,1.09454e+11,2,5,4.6184e+10,-9,"Administration And Finance Director",47,1,"",NA,NA,"",NA,NA,11,4,2017,9,46,1,1,1,NA,NA,1,3,1,1,1.02466201782227,1.88784825801849,1.68436062335968,14
614828,318,1,3,2,2,2,4,1,21,1,2,3,1,2,2017,13,57,6,1006,1,1,2,NA,NA,NA,NA,NA,2016,12,31,1,"",45,100,0,0,0,2,NA,1980,20,1,1980,22,1,2,"",2,NA,NA,1,0,NA,NA,-9,NA,1,1,2,NA,NA,2,NA,NA,1,1,2,3,1,"Toilet Paper",2109,30,9e+10,"Ninety Billion",7.3e+10,1,12,7,NA,80,20,0,NA,NA,NA,NA,1980,0,2,40,60,1,3,2,100,30,100,3,5,5,3,3,1,1,100,20,90,2,5,5,3,1,1,1,2,3,2,1,5,1,1,1,NA,2,-4,1,1,6,"Smuggling",1,1,4,2,NA,NA,"","",2,"","",1,-9,1,2,1,1,1,-9,40,100,0,0,100,0,0,1,8,2,NA,NA,"",0,1,-9,NA,2,NA,NA,0,-9,-9,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,2,"",2,2016,-9,-9,2,NA,NA,NA,NA,NA,NA,-9,NA,2,1,NA,NA,2,5,1,2,2,0,2,-9,2,NA,NA,2,NA,0,NA,1,1,2,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,1,0,2,250,240,200,-9,22,-9,-9,2,0,NA,0,NA,NA,100,1,NA,22,60,NA,1,2,9,-9,-9,-9,NA,7e+10,1,10,-9,-9,"Finance Manager",20,1,"Finance Manager",28,2,"Human Resources Manager",6,2,1,2,2017,15,50,2,3,1,NA,NA,2,3,1,1,1.78988945484161,2.19312977790833,3.66900849342346,31
614829,319,3,2,2,2,2,4,1,60,3,2,2,9,3,2017,9,1,6,1002,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",33,100,0,0,0,2,NA,1967,-9,1,1967,49,2,1,"Iso 9000",2,NA,NA,2,NA,NA,NA,NA,NA,1,-9,2,NA,NA,NA,NA,NA,1,1,4,4,6,"Maintenance And Installation Of Telecomunications Equipment",6420,80,4e+09,"Four Billion",6e+09,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,1,2,2,80,90,100,2,3,4,2,1,1,1,80,90,100,1,5,4,2,1,1,1,3,4,3,2,4,4,NA,NA,2,NA,NA,NA,1,4,"",-9,1,3,-9,NA,NA,"","",1,"Offer Products On The Web","Gives Us The Posibility For More People To Know Our Products",1,1.5e+08,1,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,NA,6e+06,2,NA,NA,2,0,100,50,50,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2e+09,0,1,1,1,1,11,"Regional",2,2015,1e+09,12,1,1,2,2,2,2,6e+09,1,-9,2,2,4,1,NA,-9,NA,2,2,2,3,70,2,NA,NA,1,0,0,NA,1,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,4,2,33,25,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,100,1,NA,NA,NA,NA,4,3,4,1.3e+09,NA,1.2e+08,NA,NA,NA,NA,NA,NA,"Commercial Manager",12,2,"",NA,NA,"",NA,NA,9,3,2017,9,44,1,2,1,NA,NA,2,2,3,1,1.59915578365326,2.6957802772522,2.86942362785339,29
614830,326,3,1,2,2,2,4,1,60,3,2,1,4,4,2017,9,32,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,1,"",50,100,0,0,0,1,50,2002,5,2,2006,4,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,3,3,6,"Airplane Hangars",6303,90,-9,"",-9,1,30,1,10,100,0,0,NA,NA,NA,NA,NA,0,-9,100,0,NA,NA,NA,-9,10,10,3,1,2,1,2,1,2,90,90,90,1,2,4,1,1,1,1,0,0,3,3,3,1,2,NA,NA,NA,NA,NA,2,NA,"",2,2,1,2,NA,NA,"","",2,"","",2,NA,2,1,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,1,NA,2,NA,NA,0,10,30,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,0,1,2,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,2,1,0,2,1,2,6,5,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,-9,1,NA,NA,NA,NA,2,1,13,1.5e+08,NA,2.4e+07,NA,NA,NA,NA,NA,NA,"Administration Manager",5,2,"",NA,NA,"",NA,NA,4,4,2017,10,5,1,1,1,NA,NA,2,1,3,1,2.15959000587463,5.86658906936646,10.6644792556763,23
614831,327,3,1,1,2,2,4,1,34,1,2,1,15,3,2017,9,33,6,1001,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,50,2014,4,1,2014,2,2,1,"Certified by Argentinian company for Thermal Treatment",2,NA,NA,1,1,3,0,NA,3000000,2,NA,2,NA,NA,2,NA,NA,1,2,3,2,1,"Parts Manufactureer",3430,100,3.7e+08,"Three Hundred Seventy Million",4.5e+08,1,50,1,30,100,0,0,NA,NA,NA,NA,NA,0,0,70,30,2,NA,NA,20,0,0,1,4,3,3,1,1,1,100,100,20,2,3,4,3,1,2,1,3,4,3,2,6,2,2,NA,NA,2,-4,1,1,5,"",-9,-9,3,1,1,1,"Machining With Computerized Lathes","Production Speed And Better Accuracy In Measurements",1,"Heat Treatment With Own Oven And Quality Certificate","Before Depended On Others And Now They Have All The Tools To Determine De Needed Quality",1,1e+07,2,2,2,2,1,60,50,0,100,0,0,100,0,1,2,2,NA,NA,"",2,1,NA,3e+06,2,NA,NA,3,40,80,30,50,10,10,0,1,6e+08,1,50,1e+07,25,NA,25,NA,50,NA,0,NA,0,NA,0,NA,1,7e+07,0,1,1,1,3,NA,"",2,2016,5e+07,-9,2,NA,NA,NA,NA,NA,NA,1,-9,-9,1,NA,NA,1,NA,1,2,2,1,1,30,2,NA,NA,2,NA,0,NA,1,30,2,1,-6,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,2,5,4,4,1,1,2,1,0,0,NA,2,0,6,100,1,50,NA,100,NA,0,2,12,6e+07,1.2e+08,6e+06,NA,3.8e+08,1,20,2e+08,-9,"Manager",3,1,"",NA,NA,"",NA,NA,16,3,2017,16,24,1,2,3,-9,-9,1,1,3,1,1,2.17034792900085,2.67275357246399,6
614832,328,2,1,2,1,1,3,1,52,2,1,1,2,3,2017,9,6,6,1007,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",90,100,0,0,0,1,5,1989,3,1,1989,35,2,2,"",2,NA,NA,1,0,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,2,4,2,"Pipes",5234,40,12696695000,"Twelve Billion Six Hundred Ninety-Six Million Six Hundred Ninety-Five Thousand",1.16e+10,1,100,1,-9,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,2,NA,NA,100,-9,95,2,5,3,2,1,2,3,95,1,0,2,5,4,1,1,1,1,4,1,3,1,3,4,NA,NA,-7,NA,NA,NA,1,6,"They Dont Pay Taxes And Sell Their Products Cheaper",1,-9,2,-9,NA,NA,"","",1,"Previously, They Were Outsourced And Now Have Their Own Transportation","Transportation Provided By The Company",2,NA,1,2,2,2,2,NA,NA,100,0,0,100,0,0,1,-6,2,20000,3,"",2,1,NA,1.5e+07,1,1,NA,3,10,90,100,0,0,0,0,1,1.8e+09,1,1,1.5e+09,45,NA,55,NA,0,NA,0,NA,0,NA,0,NA,1,-9,-9,1,1,1,1,6,"",2,2016,1e+09,24,1,2,2,2,1,2,-9,2,6.6e+08,2,1,NA,NA,2,1,-9,2,1,1,1,20,2,NA,NA,2,NA,0,NA,1,90,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,0,15,12,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,100,1,NA,NA,NA,NA,2,4,9,2.5e+09,NA,1.5e+07,7e+09,NA,NA,NA,NA,NA,"Finance Manager",12,2,"",NA,NA,"",NA,NA,2,3,2017,10,38,1,1,1,NA,NA,2,1,2,1,2.85677170753479,10.9294509887695,7.88928413391113,21
